name,rating,title,text,date,review_url
Klaus Fabienke,5,"Alles so, wie es sein sollte; Note1A","ich muss nun den Rechtsschutz der ÖRAG in Anspruch nehmen. Aufgrund der negativen Bewertungen war ich etwas skeptisch; ich wurde jedoch sehr angenehm überrascht.Die telefonische Erreichbarkeit war topp. Auf Anraten des Mitarbeiters der ÖRAG, erfolgte umgehend eine telefonische Beratung durch einen Anwalt. Fazit des Gespräches war, das ich Rechtschutz beantragen soll, damit ich mit dem Rechtsanwalt meines Vertrauens das weitere Vorgehen abstimme.Der Rechtschutz wurde mir seitens der ÖRAG ohne wenn und aber gewährt; eine entsprechende Zusage erfolgte zeitnah per Mail.Besser geht es nimmer!Daher eine ganz klare Empfehlung meinerseits.",4. Oktober 2021,https://de.trustpilot.com/reviews/615ad8b21a17d94a4006649a
cla host,2,Ich hatte einen Rechtsstreit mit meinem…,"Ich hatte einen Rechtsstreit mit meinem Arbeitgeber, den ich vor Gericht gewann. Ich selber hatte 2/3 der Kosten zu tragen. Die Endrechnung vom Gericht habe ich versucht online, bei Örag einzureichen. 2 x! Ich wurde gebeten eine lesbare Kopie einzureichen obwohl ich 2 x einen sauberen, klar lesbaren Scan eingesendet hatte! 2 x eine Standard Kundencenter Rückmeldung, jeweils im Verzug von über einem Monat! Dann sendete ich das Original ein, dieses ist seit 2 Monaten verschollen. D.h. keine Zahlung, keine Rückmeldung und jetzt ist das Original in den Untiefen des Versicherers verschwunden. Hat das System? Einen Kunden so lange hol laufen zu lassen und das Original einzufordern um dann nicht leisten zu müssen. Ich kündige heute, wie die guten Bewertungen zustanden kommen, kann ich nicht verstehen. Man hört oft, dass die Versicherer so arbeiten um möglichst wenig zu zahlen......... schade!",29. September 2021,https://de.trustpilot.com/reviews/61543738215cfcced27328ba
Peter,1,ÖRAG.. NIE WIEDER UND DANKE FÜR NICHTS,"Wenn es eine Möglichkeit gäbe der ÖRAG Minussterne zu vergeben dann wären es mindestens Fünf Sterne NEGATIV betrachtet. Man bezahlt seine recht hohen Beiträge jährlich, pünktlich und dann nach mehr als 10Jahren wenn man einen Fall hat wo man Beistand seitens der Versicherung benötigt wird diese einem verwehrt mit angaben von Paragraphen und anderen fadenscheinigen Begründungen. Es ist wie es ist, Versicherungen sind beim Geld eintreiben die ersten und beim bezahlen die ALLERLETZTEN. Man möge diese Paragraphenreiter die da hinter den Kulissen sitzen mit Missachtung und Ablehnung strafen so wie sie es auch mit den Versicherungsnehmern machen.",28. September 2021,https://de.trustpilot.com/reviews/6152f0a0215cfcced2723230
David Link,1,Kein Service,"Kein Service, kein Anstand, man kann sein Geld auch einfach in de Gulli schmeißen",10. September 2021,https://de.trustpilot.com/reviews/613b283f6223e22118ac7109
Daniela Keppeler,1,Schlechter Service,1. Rechtsberatung leider nur telefonisch möglich2. Antwortet nicht auf E-Mails3. Unfreundliche HotlineIch werde diese Versicherung definitiv wieder kündigen.,2. September 2021,https://de.trustpilot.com/reviews/61308ef79c391649d8500473
Lucia,1,Beiträge jahrelang kassieren & nun wird man mit fadenscheinigen Argumenten im Regen stehen gelassen,"Leider zahlt man über viele Jahre die Beiträge, nimmt keine Leistungen  in Anspruch , um dann zu erfahren dass  - wenn man eine anwaltliche Beratung braucht - man im Regen stehen gelassen wird :-(((( seriös geht anders !!! Telefonische Nachfrage unerquicklich weil auf Argumente nicht eingegangen wird ! Enttäuschend auf ganzer Linie & Beschwerde an die Geschäftsführung folgt",17. August 2021,https://de.trustpilot.com/reviews/611c13bb9a633a1e921ae73c
Erdogan Özdamar,5,Ich verstehe die Negativen Bewertungen…,"Ich verstehe die Negativen Bewertungen nicht,Örag ist ein Rechtschutzversicherung die keinen auf dem Wege stehen läßt.Ich kann es mit guten Willen bestätigen und auch örag auf jeden Fall weiter empfehlen.Vielen Dank an Örag der mich bei jedem Fall unterstützt hat und nicht im Stich gelassen hat.",24. Juli 2021,https://de.trustpilot.com/reviews/60fc6ca9f9f487044c47821a
ÖRAG-Versicherungsnehmer,2,Wozu benötige Ich eine Rechtsschutzversicherung wenn Ich im Schadensfall fristgemäß gekündigt werde,"Einwenig möchte ich fair bleiben,2 Jahre ohne Schadensmeldung. Beitrag pünktlich beglichen.Aufgrund zweier  in Unabhängigkeit von einander gemeldeter Widersprüche (eigenanteil je 300 Euro, da eigener Anwalt in der Nähe) im Zeitraum von 4 MonatenWurden zwar Kostenzusagen bis zum Ende der laufenden Schäden getroffen,Vertragskündigung Aufgrund Interner Regelabsprachen.Zwar vertragsgemäß nach AGB... Aber fristgemäß weil die zu erwartende Schadenshöhe der Örag zu viel ist.Nun neuen Rechtsbeistand zu bekommen, sprich neue Privatrechtsschutz fast unmöglich. Neue Versicherer lehnen dankend ab (da Schäden in den letzten 5 Jahren vorliegen)Herzlichen Dank",9. Juli 2021,https://de.trustpilot.com/reviews/60e86e31f9f48702a89553db
anja mai,1,Soforthilfe absolut unkompetent,"Soforthilfe absolut unkompetent. Das kleingedruckte gut lesen, wenn es um einen Schadenfall geht ist man selbst Schuld. Die Aussage das ist leider nicht versichert scheint fast Standard zu sein, deshalb Augen auf. Tja Kunden verloren würde ich sagen",25. Juni 2021,https://de.trustpilot.com/reviews/60d55617f9f4870470e18ca6
Martin _,1,Die schlechteste…,"Die schlechteste Rechtschutzversicherung auf dem Markt. Leere Versprechungen, keine Zahlbereitschaft, viele Ausnahmen Kleingedruckt in den AGBs.Man muss vor dieser Versicherung warnen!",23. Juni 2021,https://de.trustpilot.com/reviews/60d33db7f9f4870470dff8e7
Michél,2,Nach 10 Jahren Mitgliedschaft und…,"Nachtrag Oktober 2024. Leider hatte ich zwei Schäden (eigentlich ist es einer) im Arbeitsrecht. Aufhebungsvertrag mit anschließender Klage wurde vom Versicherer gleich genutzt um den Vertrag zu kündigen. Trotz meiner Einwände musste ein Schlichtungsverfahren eingeleitet werden.Nach 10 Jahren Mitgliedschaft und einigen gemeldeten Fällen kann ich nichts negatives berichten.Zu Beginn hatte ich leider einen schweren Autounfall der von der Örag anstandslos übernommen worden ist. Danach kamen einige andere Fälle aus den unterschiedlichsten Bereichen dazu - Rentenversicherung, noch mehr Verkehrsfälle, Schadenersatz, etc.90% der Fälle wurden übernommen. Hier muss man anmerken, dass bei einem Fall ganz klar keine Deckung bestand laut AGB.Auch habe ich die telefonische Beratung mehrmals in Anspruch genommen wo mir gut weitergeholfen worden ist.",17. Juni 2021,https://de.trustpilot.com/reviews/60cafd4af9f4870a44d713b0
Jagard - Джагард,1,Was für ein Saftladen,Was für ein Saftladen!hatte übersehen eine Rechnung zu zahlen und nach 10 Tagen Inkasso Schreiben mit überteuerten Gebühren erhalten. Also wo gibt es das den??? Jahrelang gezahlt ohne irg.welche Verzögerungen und dann das!Werde die Versicherung sofort kündigen!!!,31. Mai 2021,https://de.trustpilot.com/reviews/60b4b4eaf9f4870b70130067
Thomas Schröder,1,Warnung vor diesem Schrottverein!!!,"Problem Nummer 1: unfreundliche Hotline!Problem Nummer 2: antworten entweder gar nicht auf Emails oder erst nach Wartezeit von 3 Monaten oder mehr.Problem Nummer 3: Wenn man nur eine Anfrage sendet, ob ein bestimmter Rechtsfall im Vertrag eingeschlossen ist, wird dies bereits als Schadensfall registriert. Und dies, obgleich gar kein Schaden gemeldet und auch keine Leistung in Anspruch genommen wurde. Auch Anfragen, die sich auf eine Erweiterung des Versicherungsschutzes beziehen, werden als Schadensfall registriert. Kommt dann noch ein Schadensfall, der 4 Jahre zurück liegt, hinzu, wird man wegen Häufung von Schadensfällen rausgeschmissen.",26. Mai 2021,https://de.trustpilot.com/reviews/60ae0bc1f9f4870a94ad5564
Ulf Schrepper,1,Ich kann mich nur den Bewertungen…,"Ich kann mich nur den Bewertungen meiner Vorgänger anschließen. Ich hatte 2 Fälle gemeldet und prombt, wie schon mehrfach geschildert, keine Kostenübernahme. Ich hätte niemals erwartet, das eine Rechtsschutzversicherung seine Kunden so hängen läßt und Zahlungen verweigert. Dieses Vorgehen gehört eigentlich angezeigt und verboten. Wofür benötigt man eine Versicherung die nicht zahlt. Das kann bei diesen vielen Erfahrungen nur Masche sein. Naja, jetzt sitze ich auf hohen Kosten für Anwalt und Gericht. Versicherung ist gekündigt. Augen auf bevor es zu spät ist.  Nicht von dem bunten Internetauftritt mit lachenden Gesichtern blenden lassen. Der einzigen der (aus)lacht ist die ÖRAG-Versicherung.",14. Mai 2021,https://de.trustpilot.com/reviews/609e8a70f9f4870b70038bd9
mick dag,1,Ein völlig a-personales ausschließlich…,Ein völlig a-personales ausschließlich am Profit orientiertes Unternehmen,22. April 2021,https://de.trustpilot.com/reviews/60819c68f9f487093ccba6f3
Street-Angel,1,Einmal gebraucht schon gekündigt,"Jahrelang eingezahlt. Erste mal on Anspruch genommen und man wird gleich gekündigt. Weil der Betrag zu hoch wäre, im Vergleich zu den bisher eingezahlten Beiträgen. Ich kann nur abraten",8. April 2021,https://de.trustpilot.com/reviews/606ef8b2f85d7508704fbb39
Kaethewilfriede,1,Ganz schlechte Leistungen,"Ganz schlechte Leistungen! Jahrelang gezahlt, dann einmal in Anspruch genommen und sofort die Kündigung bekommen!  Es wurde zwar bezahlt,allerdings nicht die volle Summe! Nachdem ich recherchiert habe, ist das wohl gängige Praxis der Örag. Absolut nicht weiterzuempfehlen!",6. April 2021,https://de.trustpilot.com/reviews/606c9b72f85d7508704bbb04
Uli Muller,1,Keine wirkliche Hilfe,"Als ein Rechtsfall eintrat, hat die Versicherung den Vertrag von ihrer Seite aus gekündigt. Anschließend kam sogar noch eine Prämiennachforderung. Unglaublich! Wozu schließe ich denn eine Versicherung ab, wenn sie sich dann nach dem ersten Rechtsfall aus der Affäre zieht? Finger weg von dieser Versicherung!",11. März 2021,https://de.trustpilot.com/reviews/6049e927f85d75064c3e2f96
Ouali Rachid,1,Sehr schlechte Versicherung nie wieder,,26. Februar 2021,https://de.trustpilot.com/reviews/60388318f85d750b98a1205c
Sherlyn B,1,Unfreundliche Mitarbeiterin,Unfreundliche MitarbeiterinKein Hilfe nichts,11. Februar 2021,https://de.trustpilot.com/reviews/6024f7da679d9708b4d27dd4
D H Googlenutzer,1,Keinerlei Rechtsberatung nur Abzocke!,"Kundenunfreundlich, arrogante Mitarbeiter die einem über den Mund fahren... Endlose Diskussionen, dass ein Rechtsschutzfall nur eintritt, wenn es für den Versicherer schon zu spät ist.. D. h. Auf den Kosten für die angebliche kostenfreieErstberatung bleibt man auch sitzen.. Nach 4 Jahren Beitragszahlung ohne Inanspruchnahme eine Frechheit und reine Abzocke.. Absolut nicht empfehlenswert..",3. Februar 2021,https://de.trustpilot.com/reviews/601ac534679d9701d081e448
m.jana,1,Ein Stern ist noch zu viel.,"Ein Stern ist noch zu viel.Nach 19 Jahren Beitragszahlung kam ein Streitfall. Der prompt nicht übernommen wurde, weil angeblich vor 6 Jahren die AGB geändert wurde und mein Fall jetzt nicht mehr damit abgesichert ist. Toll, so eine Versicherung wünsch man sich. Kann nur jedem raten, Finger weg. Die finden immer eine Ausrede um nicht zahlen zu müssen.",28. Januar 2021,https://de.trustpilot.com/reviews/6012fc0b679d9701d07bb733
Lars Wagner,1,Dieser Laden ist ein einziger Witz.,"Dieser Laden ist ein einziger Witz.Schicken Inkassobriefe ohne vorherige Zahlungsaufvorderung oder Mahnung und stornieren ungefragt Verträge.Spart euch Zeit, Geld und Nerven und sucht euch lieber einen professionellen Versicherer.Von unfreundlichen und vorwurfsvollen Mitarbeitern will ich hier erst gar nicht anfangen, würde den Rahmen dieser Rezension sprengen.",27. Januar 2021,https://de.trustpilot.com/reviews/60114e29679d9701d079f8b7
notamused,1,Finger weg!,"Finger weg!Lassen Sie sich nicht von Ihrem Agenten einlullen. Wenn man tatsächlich die Versicherung braucht, zahlen die nicht und der Service am Telefon ist auch unterirdisch. Dabei habe ich diese Versicherung bis dato noch nicht mal in Anspruch genommen (über ein Jahr als Kundin) und gleich beim ersten überschaubaren Fall (Anwaltskosten unter 1000 Euro) wird wegen angeblicher verspäteter Zahlung (die aber witzigerweise durch einen internen Fehler ausgelöst wurde), nicht übernommen.Von daher nicht zu empfehlen.",11. Januar 2021,https://de.trustpilot.com/reviews/5ffc271d755dc107e0dd55cc
Andy,1,zahlen einfach nicht !!!,"Stellen Sie sich vor Sie haben eine Privat-RS und vereinbaren den Baustein ""Eigentümer"" zusätzlich. Dann haben Sie eine Rechtstreit mit einem Handwerker und ÖRAG(Vers.Nr. 840-4522326) übernimmt einfach nicht. Auf dem Briefpapier wird auch schön mit ""Versicherungskammer Bayern, München"" geworben.""Die ÖRAG Rechtsschutzversicherungs-AG ist ein gemeinsames Unternehmen der Gruppe öffentlicher Versicherer und somit Teil der Sparkassen-Finanzgruppe.""",3. Januar 2021,https://de.trustpilot.com/reviews/5ff190ec755dc107e0d59644
Dhyanesh,1,Vertrauensbrüchig,"Wenn man die Örag in Anspruch nimmt, versuchen die einem den Vertrag zu kündigen. Sie scheuen auch nicht vor fadenscheinigen Falschbehauptungen zurück, um aus dem Vertrag zu kommen, wohl wissend, dass im Streitfall Aussage gegen Aussage steht, und man denen wahrscheinlich keine Lügen beweisen kann.  Tja einmal gekündigt, bekommt man dann auch anderswo keine Rechtschutzversicherung mehr. Nach dem Grund fragt da niemand. Ich rate ab von denen, besser einen vertrauenswürdigen Anbieter suchen.",15. Dezember 2020,https://de.trustpilot.com/reviews/5fd88f02755dc107e0c38f79
Der Carsten,1,Leider ziemlich ignorant bei Problemen,"Ich bekomme seit einigen Wochen ständig Briefe, adressiert an meine Ex-Frau (bereits vor 7 Jahren ausgezogen!!!), habe sie mehrfach mit dem Vermerk ""unbekannt verzogen"" zurück geschickt, auch eine Kontaktaufnahme diesbezüglich über deren Kontaktformular auf der Homepage probiert, natürlich keine Rückmeldung...wer Infos wegen einer neuen Adresse halt nicht möchte, hat am Ende halt viel Arbeit 🙄",25. November 2020,https://de.trustpilot.com/reviews/5fbe4cdd5e693f08f009d868
Eli Kebe,1,Verbrecherverein,"Mir wurde die Versicherung 2012 aufgeschwatzt mit der Garantie, das ich durchgängig weiterversichert bin auch für alte Verträge. Nachdem ich drei Jahre  ohne einen Fall, die Versicherung in Anspruch nehmen wollte, hieß es von der Örag, da ist der Vorversicherer zuständig. Der Vorversicherer hat abgelehnt, weil er nach drei Jahren nicht mehr zuständig ist, also keine Übernahme weder von dem einen noch von der Örag. Kurze Zeit später gab es in einer anderen Sache wieder eine Ablehnung. Vor ein Paar Wochen, neuer Fall, wieder eine Ablehnung alte Begründung, der Vertrag wurde vor Versicherungsbeginn abgeschlossen, auch wenn der Streit jetzt also im Sommer 2020 entstanden ist. Wenn ihr mit günstigem Angebot von der Örag gelockt werdet, überlegt es euch gut denn versichert ist man dann nicht mehr in allen, vor allem älteren Verträgen nicht mehr.",11. November 2020,https://de.trustpilot.com/reviews/5fabcea25e693f0acce589ed
Moritz Schmid,1,Mieserabel,"Mieserabel, unfassbar, enttäuschend, das sind die einzigen Attribute die mir noch zu Örag einfallen. Wir haben die Rechtsschutzversicherung beim Bau unseres Hauses abgeschlossen. Bei auftretenden Problemen mit Dienstleistungen und anschließenden Rechtsstreits wurde uns nicht geholfen, es wurde uns ferner unterstellt, falsche Angaben bezüglich des Datums gemacht zu haben, weswegen wir jetzt im Rechtsstreit mit der Örag sind. Lasst bloss die Finger davon, verbrecherischer Verein!!!",23. Oktober 2020,https://de.trustpilot.com/reviews/5f92eab2798e6f0aa0acc253
Hornochse,5,Top !,"Bisher nur gute Erfahrungen mit der ÖRAG gemacht. Sehr nette Mitarbeiter, hilfsbereit und kompetent. Ich kann die schlechten Bewertungen nicht nachvollziehen.",16. Oktober 2020,https://de.trustpilot.com/reviews/5f89a3a8798e6f0bcc4735b1
Rigg,1,Ich WAR 3 Jahre Kunde bei dem Laden,"Ich war 3 Jahre Kunde bei dem Laden, habe sie nie gebraucht und jetzt wo ich sie einmal gebraucht habe merke ich das sie nichts weiter wollen außer das Leute einen Beitrag Zahlen.Das einzigste was sie gut können ist Sprüche Klopfen und Kunden Verlieren.Trotz Bestätigten Versicherungsfall wollen sie nicht Zahlen!Kündigung ist Raus!",5. Oktober 2020,https://de.trustpilot.com/reviews/5f7b0689798e6f08d4ff4424
Lukas D.,1,So wird man Kunden auch los...,"Adressänderung (per Post beauftragt) wurde von der Versicherung nicht bearbeitet. In Folge dessen wurde die Beitragsrechnung nicht an mich zugestellt. Die Rechnung konnte entsprechend nicht bezahlt werden. Folgende Mahnungen wurden entsprechend auch nicht zugestellt. Konsequenz: Abgabe ans Inkasso mit Gebühren i.H.v. 100% des Jahresbeitrags der Versicherungsprämie sowie Kündigung des Vertrags durch die ORAG.Ganz klar, keine Empfehlung für diese Versicherungsgesellschaft.",31. Juli 2020,https://de.trustpilot.com/reviews/5f23c93f1a5a690a041c4ef8
Trauriger Versicherter,1,"Vorsicht, die wollen nur deine Beitragszahlung","Vorsicht, schlechte Beratung. In meinem Fall habe ich einen Rechtschutzschaden im Ausland, Deckung wurde zugesagt und ein Anwalt empfohlen. Der Anwalt hat den Sachverhalt zuerst mehrere Wochen verschleppt danach hat er das Mandat niedergelegt wegen Interessenkonflikt mit der Gegenpartei. Örag hat empfohlen den ADAC hinzu zu ziehen, aber hat sonst nichts unternommen. Kündigung ist nun schon 6 Wochen her, keine Reaktion von der Örag. Eine sehr schlechte Versicherung mit einem noch sehr viel schlechteren Service. Mein Schaden am Fz, mehr als 5.000€ hat die Örag nicht besonders tangiert. Ein anderer Rechtsanwalt den ich selbst gesucht und gefunden habe, hat mir nach Prüfung des Sachverhaltes kurz und schlüssig erklärt, dass ich eine Regulierung so spät "" da verschleppt und die Beweislage daher nicht mehr eindeutig"" vergessen kann. Danke Örag!!! Nun warte ich auf die Kündigungsbestätigung, damit ich zum ADAC wechseln kann. ADAC wurde von Örag ja auch empfohlen.",9. Juli 2020,https://de.trustpilot.com/reviews/5f075daf3f06f20a9c996814
